id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
GSM1448548_DILI	0.0185495535811169	0.00713559493497476	0	0.243768976566319	0.0384474710510486	0.1095376082372	0	0	0.0226178284405238	0	0.162471805142236	0	0.372018676502522	0.00241903452047438	0	0	0	0.00273560100234625	0.0112599498393553	0	0	0.00903790018188268
GSM1448552_DILI	0.0424651592896824	0	0	0.0318732577981686	0.121249841661698	0.0219167700038196	0.00440822637374271	0	0	0	0.123994811001326	0	0.551325400954253	0	0	0.0109328459188633	0	0.0080709711456657	0.0187565924717704	0	0	0.0650061233810096
GSM1448554_DILI	0.0306593935015816	0.0189498374923848	0	0.349928570763696	0.0530267176376765	0.0909455806293521	0	0	0	0	0.174030044529743	0	0.264296627313832	0	0	0.00546573630992733	0	0.00210118696946815	0.0105041585113393	0	0	9.21463410000869e-05
GSM1448558_DILI	0.0503771787380383	0.0712955145412124	0	0.131587462915036	0.17975338801574	0	0.00902817599696798	0	0	0	0.101958553451997	0	0.43064331184687	0.00316695506210297	0.000409184484921689	0.00687111271130126	0	0.00809905486280496	0.00681010737300791	0	0	0
GSM1448561_DILI	0.0395334101309204	0.00878422382608002	0	0.143302491686052	0.114128455171051	0.121689108153949	0	0	0	0	0.0981928867064002	0	0.405921917717029	0	0	0	0	0.00333916303991112	0.0140760237967315	0	0	0.0510323197718764
GSM1448564_DILI	0.120101349548152	0	0	0.121832453208799	0.0831367835982924	0.156905140139393	0	0	0.0214808099453735	0	0.142934550480447	0	0.326820238518299	0.00214382617490437	0	0	0	0.00561323279382583	0	0	0	0.019031615592514
GSM1448568_DILI	0.0262321098657467	0	0	0.143438922352456	0.0845118238372497	0.165882280204942	0	0	0.010750983773991	0	0.185091732776744	0	0.356718957958265	0.0016777382797998	0	0	0	0.00178000082044351	0.0105111009272663	0	0	0.013404349203096
GSM1448572_DILI	0.0346677706456351	0.0074267545596666	0.00464351901782555	0.143070378178395	0.0728643864668681	0.117416312006198	0	0	0.00311122314533104	0	0.153912684781259	0	0.425299083999662	0	0	0	0	0.00360595813722168	0.00220123648945001	0	0	0.0317806925724888
GSM1448576_DILI	0.089148325085151	0	0.00531252104368007	0.0511234781885379	0.0604799071978582	0.131235953424419	0	0	0	0	0.212062849397714	0	0.381692484378071	0	0	0.0070166453330285	0	0.00372749631648575	0.0184371754139517	0	0	0.039763164221103
GSM1448580_DILI	0.00942728484954394	0.010714944747843	0	0.180550176925889	0.105544303077643	0.149859144484548	0	0	0	0	0.242895776718951	0	0.2704453394218	0	0	0.00675012114809723	0	0.00302874109242551	0.012993272003361	0	0	0.00779089552989823
GSM1448584_DILI	0.0498520450269162	0	0	0.149355720297837	0.0622573616498413	0.145291607380064	0	0	0.0140003330328059	0	0.164139904220994	0	0.365215676960583	0.0101197615686039	0	0	0	0.00353349355586512	0.0202474480751448	0	0.000744687307934576	0.0152419609234101
GSM1448587_DILI	0.0627000099322473	6.25346323668735e-05	0	0.126388067816032	0.0457572701659274	0.13172603797997	0	0	0	0	0.143880252461316	0	0.381411550094174	0.00387851280450277	0	0	0	0.00376392180236875	0.0152888858379134	0	0	0.0851429564731813
GSM1448590_DILI	0.0359516704206664	0	0	0.183200383229915	0.10216962326047	0.114523942712266	0	0	0	0	0.240300086105532	0	0.277241672473209	0.00079029960714888	0	0.00137724196236502	0	0.00210528915118544	0.0202117211503825	0	0	0.0221280699268594
GSM1448594_DILI	0.00552290178275376	0.00985239587472026	0	0.0659786356146023	0.126589470220895	0.197981288834408	0	0	0	0	0.334634639760272	0	0.241291983894965	0.00258742190327191	0	0	0	0.00203743379347928	0.00806164714539784	0	0	0.00546218117523498
GSM1448598_DILI	0.0315518931041613	0	0.00595720016421791	0.103660303000223	0.00608652982350502	0.157669281769022	0	0	0	0	0.149719399462704	0	0.50238862583718	0	0	0	0	0.00214265645147851	0.00900329509826561	0	0	0.0318208152892425
GSM1448602_DILI	0.0460846888878505	0	0.00433969957035967	0.116630785211987	0.0153426243338428	0.138822066055379	0	0	0.00561563311679673	0	0.181715295623922	0	0.391710011257683	0	0	0.0253228572586693	0	0.00272625252280731	0.0216735888301944	0	0	0.0500164973305076
GSM1448606_DILI	0.0492034514914535	0.0106720606222712	0	0.275118693081098	0	0.0956531004645249	0	0	0	0	0.190561551647799	0	0.345835517314708	0.00477764541918791	0	0	0	0.0048168797480189	0.0134891218664137	0	0	0.00987197834452477
GSM1448608_DILI	0.0342106661365488	0	0.0126726404813022	0.162414563313748	0.036187366495375	0.212718949923919	0	0	0	0	0.177872500647677	0	0.307932050841269	0.00582192107820298	0	0	0	0.00439281964027733	0.00662122814895847	0	0	0.0391552932927222
GSM1448612_DILI	0.0266806564604041	0.012239247371767	0.00137135299006233	0.192109120849959	0.0562011360024134	0.171270965311696	0	0	0.00178775010722473	0	0.149649995891318	0	0.370767358317114	0.00175309724691199	0	0	0	0.0010681025989336	0.00933869974432592	0	0	0.00576251710787013
GSM1448615_DILI	0.039313259794578	0	0	0.156433598162715	0.0531729714060119	0.146880132916059	0	0	0	0	0.1133115503252	0	0.43854236020754	0.00976283011833991	0	0	0	0.00382104855290038	0.023943539863524	0	0	0.0148187086531325
GSM1448619_DILI	0.0620357594355896	0.00356037651574477	0	0.168437990350232	0.0915543199744607	0.147994492439353	0	0	0	0	0.1337114206784	0	0.351080400878908	0.0101279285244157	0	0	0	0.00365022533026251	0.0040764199496291	0	0	0.0237706659230048
GSM1448621_DILI	0.0536915488418539	0.0268052535142037	0	0.228855614161541	0.0738227108952592	0.121221096438939	0	0	0	0	0.17964433195446	0	0.258284594029569	0	0	0.00716818246840758	0	0.00472511619215095	0.013447841919277	0	0	0.0323337095843391
GSM1448625_DILI	0.0292280498894012	0.00947225656087401	0	0.210973297386097	0.0212501016910941	0.0995137117101808	0	0	0	0	0.122410992821723	0	0.446326243022832	0.00473047618936576	0	0	0	0.00217677537160967	0.0200889717576989	0	0	0.0338291235991243
GSM1448629_DILI	0.0581128115773922	0.00269071357612981	0.000156993725975326	0.164011933922082	0.0960671244610878	0.155969556677604	0	0	0	0	0.168726440199219	0	0.322750085258937	0	0	0	0	0.00547903356316102	0.000694285150410081	0	0	0.0253410218880029
GSM1448630_DILI	0.033346203572515	0.0248697517752408	0	0.134680384979062	0.0279708625617591	0.135594211364284	0	0	0	0	0.355071012581178	0	0.234793946290498	0	0	0.00227131415750644	0	0.000954440685516458	0.0157537296744165	0	0	0.0346941423580248
GSM1448634_DILI	0.0441493456717528	0	0	0.204101025774228	0.0518871716881084	0.131667878021135	0	0	0.00638568377872889	0	0.188182736523639	0	0.346737878860959	0.00671718680261827	0	0	0	0.00407759196030418	0.0069915759167761	0	0	0.00910192500175115
GSM1448638_DILI	0.0188850206082419	0.0117229640028795	0.00563966872825647	0.168650027189036	0.130852805226517	0.185674781520303	0	0	0	0	0.201510022864552	0	0.255469176871148	0	0	0.00445542008376149	0	0.00432140135343349	0.00730416337992526	0	0	0.00551454817194565
GSM1448639_DILI	0.0625955850018511	0	0	0.22137855925032	0.117578581472872	0.0839358807462457	0	0	0.0060841920194563	0	0.126648046304823	0	0.34986565130926	0.00614843958207529	0	0	0	0.00190728965591312	0.0157605827249666	0	0	0.00809719193221635
GSM1448642_DILI	0.0100138267472224	0.00275115226463515	0	0.160434392527039	0.0514618727108515	0.140593890115119	0	0	0	0	0.210325748506444	0	0.411963570723301	0.00140355033853124	0	0	0	0.00262962761843286	0.00842236844842354	0	0	0
GSM1448646_DILI	0.00933658697019433	0.00662728021743682	0	0.138234176081381	0.00765280256141684	0.13651696205524	0	0	0	0	0.193172875357803	0	0.45411625546254	0	0	0	0	0.00563481870247091	0	0	0	0.0487082425915172
GSM1448650_DILI	0.0454929941342984	0.0133336218608292	0	0.183281262622051	0.11568654875726	0.139278100926559	0	0	0	0	0.172487333956488	0	0.304953724935826	0	0	0	0	0.00342039802263236	0	0	0	0.0220660147840568
GSM1448654_DILI	0.0250282676047322	0	0	0.080520079268535	0.0327797763450545	0.166487500926498	0	0	0	0	0.240874032775669	0	0.374133427763218	0	0	0	0	0.00560775464442996	0.0150646729260688	0	0	0.0595044877457944
GSM1448658_DILI	0.0404162568928973	0	0	0.10244290187808	0.0624249815422663	0.179775040250468	0	0	0	0	0.180191181216491	0	0.378681784621816	0	0	0	0	0.00361076474419328	0.00664220460999974	0	0	0.0458148842437884
GSM1448662_DILI	0.0361516486046684	0.0501310802764039	0	0.0983127237760904	0.0596767961901447	0.1891125338789	0	0	0	0	0.114483731393093	0	0.369824279955587	0	0	0	0	0.000515662014724075	0.0179108207347398	0	0	0.0638807231756491
GSM1448666_DILI	0.0181680671722316	0.0181963894185866	0	0.172824875540503	0.080359261185225	0.10945352265446	0	0	0	0	0.156384125683298	0	0.348812740251922	0.00236488161368891	0	0	0	0.00448078315729928	0.017549936183819	0	0	0.0714054171389662
GSM1448670_DILI	0.0761890734619272	0	0	0.0928450843290982	0.121168300779928	0.166399539253947	0	0	0	0	0.0831964574715822	0	0.389569957874884	0.0070948999127761	0	0	0	0.00336042382619184	0.0200842488311715	0	0	0.040092014258494
GSM1448672_DILI	0.0576625397319314	0	0	0.0954642216552033	0.138043479932628	0.24133865102571	0	0	0	0	0.122368724180297	0	0.302077166671976	0	0	0.0040791285506534	0	0.00440075180265745	0.0101666903825479	0	0	0.0243986460663956
GSM1448676_DILI	0.014811507173566	0.0188056887121183	0.00811871998368111	0.105973569646302	0.0317665476947794	0.140039800921408	0	0	0	0	0.146701710182914	0	0.463551591268446	0.00353182812308486	0	0	0	0.00295225371459763	0.0193655913670256	0	0	0.0443811912120771
GSM1448680_DILI	0.0136042127027322	0.00481910177733539	0	0.154830599518502	0.0177869608227859	0.141435951065359	0	0	0	0	0.184176585792211	0	0.439967581463457	0.00319153588028184	0	0	0	0.00310078390104972	0.0136966749645146	0	0	0.0233900121117712
GSM1448684_DILI	0.0334797288346081	0.00353480059342886	0	0.177090598528672	0.0649491057620293	0.158075904780009	0	0	0	0	0.206934653798637	0	0.33342351694747	0.00334179919512729	0	0	0	0.00510292867395019	0	0	0	0.0140669628860688
GSM1448688_DILI	0.0454292384224761	0	0.00131856716941429	0.111767306167821	0.114157404599044	0.176863037311111	0	0	0.0134741727219509	0	0.11094835728931	0	0.381934549442861	0.00553935009426033	0	0	0	0.00339962772885293	0.0139365531885201	0	0	0.0212318358643782
GSM1448692_DILI	0.0248423691419361	0.00462548713334013	0	0.0443337560306029	0.0621587009433425	0.11879770929578	0	0	0	0	0.117494279946101	0	0.57837125820322	0.00177536328246404	0	0.00589643944449654	0	0.00530408491438318	0.0211754562850127	0	0	0.0152250953793218
GSM1448695_DILI	0.00297185419007117	0.0407469049512222	0.00509797479154693	0.205073680015224	0.152542808168877	0.103743032930021	0	0	0	0	0.232262966594207	0	0.250609293861894	0.00224478873415204	0	0	0	0.00333083084483157	0.00137586491795358	0	0	0
GSM1448699_DILI	0.0186595123014395	0.0429034027178005	0	0.217573317845504	0.0255710533951202	0.139079335632248	0	0	0.0129989382203685	0	0.153443755671268	0	0.338668862184498	0.00349582274507925	0	0	0	0.00389652368310969	0.0130871413407627	0	0	0.0306223342628016
GSM1448702_DILI	0.0348878407866683	0.00786484320693454	0	0.187005532551055	0.125289142770016	0.189744676619092	0	0	0	0	0.183741034771459	0	0.22371987537523	0.0104114753185628	0	0	0	0.00095696616292855	0.016484027915527	0	0.00188776744093649	0.01800681708159
GSM1448706_DILI	0.0394575146334313	0	0	0.0915485357990403	0.106152351453496	0.120239695739027	0.00307420024986912	0	0	0	0.12917776166112	0	0.456153691417343	0	0	0.00723668781059436	0	0.00528133832216308	0.00317677209504567	0	0	0.0385014508188698
GSM1448710_DILI	0.0599600669303757	0	0	0.123414771049222	0	0.253060789071872	0	0	0	0	0.120004219408508	0	0.393751137526451	0.00606045397255136	0	0	0	0.00337353508584317	0.0158703984674784	0	0	0.0245046284876975
GSM1448714_DILI	0.010304184349658	0.0205672134029174	0	0.191237112279109	0.081789304860498	0.161658018501504	0	0	0	0	0.185773317905295	0	0.307705252574742	0.00491494532272736	0	0	0	0.00277843486938514	0.0155329624735669	0	0	0.0177392534605973
GSM1448718_DILI	0.0380387468940091	0.00880307074873529	0	0.120808457800718	0.107230204115381	0.148686340046998	0	0	0	0	0.164319635687719	0	0.378668991200447	0	0	0.00661436487574617	0	0.00130755176923336	0	0	0	0.0255226368610127
GSM1448722_DILI	0.0162148485747177	0.00187913065182904	0	0.205447694390865	0.122227723341234	0.19048911365029	0	0	0.0155243457390183	0	0.0872253484814526	0	0.325564626870701	0.00376426782624703	0	0	0	0.00220599261140909	0.0123003505891147	0	0	0.0171565572731221
